train_loss,val_loss,val_r2,train_diff_loss,train_cell_loss,val_diff_loss,val_cell_loss
3.273386687040329,4.063767910003662,-9.712543,1.795425109565258,4.553466796875,2.5363762378692627,4.745361804962158
3.287786841392517,3.545079469680786,-8.218635,2.3021239638328552,2.9164581298828125,2.1826682090759277,4.207106590270996
1.98702472448349,1.6663955450057983,-2.94186,0.8443680554628372,3.4537631273269653,0.9333022832870483,2.121812105178833
1.1071181744337082,0.8102331161499023,-0.4921701,0.23391266353428364,2.5694141387939453,0.3532966077327728,1.214504361152649
0.767703652381897,0.7675021290779114,-0.4080013,0.1213369364850223,1.8275146484375,0.3333682119846344,1.1506551504135132
0.6989568769931793,0.6320679783821106,-0.18505001,0.20957160368561745,1.3159866333007812,0.28058069944381714,0.8841627836227417
0.5026732757687569,0.6987032890319824,-0.06827474,0.1021629674360156,1.0290985107421875,0.25293219089508057,1.2072296142578125
0.7131081521511078,0.6440227031707764,-0.03430903,0.23846914619207382,1.2853851318359375,0.2448902279138565,1.0589821338653564
0.5508170574903488,0.7623574137687683,-0.67746544,0.1512055299244821,1.042144775390625,0.39716842770576477,0.9517700672149658
0.7458430081605911,0.852206826210022,-0.7109703,0.1831610668450594,1.59210205078125,0.4051012694835663,1.2299209833145142
0.606203705072403,0.6622124910354614,-0.067949176,0.12849331367760897,1.313507080078125,0.2528550922870636,1.107639193534851
0.6623946577310562,0.634223222732544,-0.008202314,0.20070163905620575,1.263763427734375,0.2387090027332306,1.064605951309204
0.5167597383260727,0.6070568561553955,0.006545365,0.10353099834173918,1.10546875,0.23521725833415985,0.9885013103485107
0.45331035554409027,0.6031652688980103,-0.039868116,0.07510499656200409,0.991729736328125,0.24620643258094788,0.9411274194717407
0.5219229646027088,0.5655088424682617,-0.13877141,0.1488765887916088,0.9766387939453125,0.26962345838546753,0.736301064491272
0.42287536710500717,0.44176802039146423,-0.13711405,0.1401435974985361,0.6737213134765625,0.26923105120658875,0.31119099259376526
0.22688795626163483,0.3191821575164795,0.13988215,0.054972726851701736,0.29592326283454895,0.20364750921726227,0.1380072832107544
0.27609459310770035,0.2796747088432312,0.62357914,0.10517034213989973,0.30852462351322174,0.08912402391433716,0.39625129103660583
0.22713082656264305,0.3994099497795105,0.42178893,0.11257982719689608,0.12737987190485,0.13690128922462463,0.6423481106758118
0.2742924652993679,0.40522676706314087,0.20824283,0.1456244634464383,0.1797010898590088,0.1874619573354721,0.498416543006897
0.17147155106067657,0.411749005317688,0.34292978,0.07449494954198599,0.07764077186584473,0.1555725336074829,0.6339892745018005
0.12625736743211746,0.592159628868103,0.30498713,0.0453984341584146,0.030103787779808044,0.1645561009645462,1.212733268737793
0.13093682937324047,0.9189136624336243,0.19474083,0.05735183693468571,0.010968074202537537,0.1906587779521942,2.2214179039001465
0.13505873084068298,1.235713243484497,-0.17597318,0.061677916382905096,0.015546068549156189,0.27843162417411804,2.990049123764038
0.16184920817613602,1.0300737619400024,0.03532058,0.09392584301531315,0.00581718236207962,0.228404238820076,2.475524425506592
0.13203525356948376,0.6614918112754822,0.43255883,0.06578695913776755,0.002839416265487671,0.13435132801532745,1.563501238822937
0.12576155178248882,0.6058153510093689,0.40960413,0.05966631486080587,0.005378298461437225,0.1397862434387207,1.3613495826721191
0.15002614818513393,0.5874783396720886,0.3803118,0.08347725961357355,0.008795015513896942,0.1467217057943344,1.2780226469039917
0.11369785666465759,0.5714343190193176,0.37459892,0.046833320520818233,0.004513666033744812,0.14807432889938354,1.2204688787460327
0.10646805539727211,0.5692533254623413,0.3727371,0.04184543318115175,0.0030187666416168213,0.14851513504981995,1.2118775844573975
0.10185753740370274,0.4382070302963257,0.36102343,0.03653180180117488,0.009659089148044586,0.15128855407238007,0.7886350154876709
0.15319707430899143,0.6505908370018005,0.3941406,0.08273823210038245,0.05142888426780701,0.14344750344753265,1.5366225242614746
0.10879737883806229,0.5503543615341187,0.6427109,0.04483053437434137,0.0432223379611969,0.0845942497253418,1.407689094543457
0.15940377116203308,0.16403193771839142,0.9082624,0.05407515540719032,0.1938890442252159,0.021720433607697487,0.33641183376312256
0.18686925433576107,1.7435472011566162,0.39762044,0.06765579944476485,0.2438746839761734,0.14262358844280243,5.20396089553833
0.08729860559105873,1.7660449743270874,-0.5183914,0.04169340746011585,0.005836956202983856,0.35950493812561035,4.562390327453613
0.1932532573118806,0.3520843982696533,-0.2578087,0.1511684925062582,0.0026671886444091797,0.29780757427215576,0.06121879816055298
0.10108599625527859,1.382250428199768,0.05058521,0.05402731988579035,0.02516864985227585,0.2247900664806366,3.742886781692505
0.07299873884767294,0.9062960147857666,0.35012996,0.034467853969715634,0.0025545284152030945,0.15386776626110077,2.3987185955047607
0.07485814020037651,0.17986325919628143,0.56751513,0.03765420289710164,0.0012026652693748474,0.10239813476800919,0.15529464185237885
0.06911407969892025,1.1492981910705566,0.38051617,0.021257877117022872,0.04725426435470581,0.146673321723938,3.2428832054138184
0.09850283712148666,1.0919444561004639,0.5135652,0.05807361891493201,0.026843667030334473,0.11517170071601868,3.160419464111328
0.11793680302798748,0.31664881110191345,-0.10586393,0.08562739659100771,0.0009222403168678284,0.261832058429718,0.09032730013132095
0.12482025288045406,0.7240818738937378,0.3261121,0.09080940391868353,0.014361284673213959,0.1595544070005417,1.7940033674240112
0.06851612031459808,1.6130869388580322,0.34352905,0.040052748285233974,0.0001010596752166748,0.1554306447505951,4.774628162384033
0.05377407465130091,1.7679952383041382,0.2949745,0.02634369082034027,0.00023212283849716187,0.16692675650119781,5.256394386291504
0.03801145497709513,1.724473476409912,0.27471554,0.011235269601456821,0.002132810652256012,0.171723410487175,5.098589897155762
0.048698035068809986,1.9017778635025024,0.33702493,0.021618811297230422,0.003795631229877472,0.15697060525417328,5.741083145141602
0.11663725599646568,1.995586633682251,0.31045055,0.09216007916256785,0.0003595203161239624,0.16326254606246948,6.03399658203125
0.0475673358887434,1.6701279878616333,0.2975633,0.023002040339633822,0.00030563026666641235,0.16631381213665009,4.941537857055664
0.06953667709603906,1.78888738155365,0.29280025,0.04569573234766722,0.0003792792558670044,0.16744154691696167,5.335297584533691
0.03525622468441725,1.7236770391464233,0.32365024,0.012027989607304335,0.002595841884613037,0.16013729572296143,5.1443681716918945
0.0490635447204113,1.4868773221969604,0.42045957,0.026481904555112123,0.000516749918460846,0.13721603155136108,4.433199882507324
0.03251457819715142,0.7330271005630493,0.5651651,0.010579493478871882,6.908178329467773e-05,0.10295454412698746,2.0363264083862305
0.03703107871115208,0.32022398710250854,0.5935378,0.015972611246979795,0.0010743215680122375,0.09623683243989944,0.6847890019416809
0.031581786926835775,1.085161566734314,0.56325126,0.010640331361173594,0.0009796693921089172,0.10340768843889236,3.2120003700256348
0.05344570428133011,1.2823560237884521,0.5065615,0.033711365424096584,5.752593278884888e-05,0.11682993173599243,3.825817108154297
0.0511866994202137,1.1414117813110352,0.5778954,0.031910128658637404,4.1075050830841064e-05,0.09994042664766312,3.4136195182800293
0.03111615963280201,0.8722199201583862,0.62058926,0.011918410911675892,0.00012952834367752075,0.08983193337917328,2.551569938659668
0.03719910327345133,0.7125040292739868,0.5630223,0.018938928609713912,9.23052430152893e-05,0.10346188396215439,1.975150227546692
0.037293683271855116,1.286032795906067,0.5382757,0.0195336930337362,0.00016142427921295166,0.10932105779647827,3.8683905601501465
0.0255419728346169,1.3394794464111328,0.54261696,0.008135293726809323,0.00013903528451919556,0.10829319059848785,4.051721096038818
0.049068424850702286,0.7988342046737671,0.6755905,0.03185080969706178,0.00018846988677978516,0.07680945098400116,2.35609769821167
0.024290377739816904,0.7596299648284912,0.6675315,0.007899652409832925,0.00017455220222473145,0.07871755957603455,2.2202916145324707
0.034533871337771416,0.6959351301193237,0.64254034,0.018172209849581122,0.00024117529392242432,0.08463464677333832,1.9895793199539185
0.02221430465579033,0.46496492624282837,0.6411655,0.006520995317259803,0.001138448715209961,0.08496015518903732,1.2200353145599365
0.03354820888489485,0.4032738506793976,0.6345805,0.01811140705831349,0.001458682119846344,0.0865192636847496,1.0098592042922974
0.02478616265580058,0.6735485792160034,0.63516104,0.009897847659885883,0.0006730556488037109,0.08638181537389755,1.913297414779663
0.024138540495187044,1.1346526145935059,0.5799228,0.009635317721404135,0.0007742792367935181,0.0994604155421257,3.4073033332824707
0.024309698026627302,1.0297046899795532,0.5982764,0.010204356745816767,0.0005998089909553528,0.09511488676071167,3.0732192993164062
0.022938170470297337,0.8935457468032837,0.5966859,0.009310769091825932,0.000338822603225708,0.0954914540052414,2.619321823120117
0.03683695290237665,0.8361096978187561,0.5841019,0.02352167828939855,0.0003405436873435974,0.09847093373537064,2.4185962677001953
